,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.16582279205322265,0.004570387841245983,0.019174528121948243,0.00131708775649562,10,5,5,31,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 31, 'n_estimators': 100}",0.702125723269232,0.6601381599279137,0.6904139708518033,0.6977553255455657,0.7664735178900646,0.7033813394969158,0.03479073672200726,475,0.7487590697113365,0.7368673402150635,0.7416907112051934,0.74087472734786,0.7374888451945301,0.7411361387347967,0.004242884730514838
13,0.9601658344268799,0.009550176975208527,0.11297965049743652,0.005435878209507096,10,5,5,31,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 31, 'n_estimators': 1000}",0.7073976773097316,0.6676840387333522,0.6884473563062148,0.7076400517297945,0.7669542455262183,0.7076246739210623,0.03311517380563892,453,0.7583620038827168,0.7453474587281186,0.7374369598791986,0.7489981074341243,0.7386497550630536,0.7457588569974423,0.007606505180429626
14,0.16421799659729003,0.005480061037727882,0.018187236785888673,0.000770200677414896,10,5,5,36,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 36, 'n_estimators': 100}",0.6972582314552771,0.6519230573571904,0.6839259600018971,0.700341911062341,0.7672723451614901,0.7001443010076391,0.0376904913294869,504,0.7434017204289585,0.7291153198041535,0.7315707308697559,0.740078657674914,0.7259379053803131,0.7340208668316189,0.0066347429160354575
15,0.9528837680816651,0.008714164944384942,0.11832895278930664,0.002874131505686623,10,5,5,36,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 36, 'n_estimators': 1000}",0.7029073764600113,0.6621495239580986,0.6843819295620817,0.6986324662567986,0.7627640738533237,0.7021670740180628,0.033474627899016327,501,0.748077066158241,0.7347940045925783,0.7300711854735025,0.739539707878963,0.7311968341170273,0.7367357596440625,0.006562835007852193
16,2.638477849960327,1.1902403997275064,0.0,0.0,10,5,10,1,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,892,,,,,,,
17,3.564901351928711,0.10257471920326078,0.0,0.0,10,5,10,1,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,896,,,,,,,
18,0.8085773944854736,1.2991080594766786,0.01938629150390625,0.0005009690988434438,10,5,10,6,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 100}",0.6775322378947908,0.6409553825721275,0.6535950000246791,0.6670858963733977,0.732945310581079,0.6744227654892148,0.03175609637426366,548,0.7120204028730213,0.7117371638616645,0.6984186319495371,0.7079776914747635,0.6855346636297736,0.703137710757752,0.010083800863068188
19,0.9765969753265381,0.03246263312504166,0.11899166107177735,0.002747737523908821,10,5,10,6,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 1000}",0.6803104374970956,0.6359400399516388,0.6506288540820162,0.6693772212344087,0.7332456774524501,0.6739004460435218,0.03336454245803886,556,0.713560006294107,0.7063355938535936,0.6989934379762986,0.707043353857292,0.6979259326603084,0.7047716649283199,0.005746187348656229
20,0.16322884559631348,0.004442496100952098,0.019973373413085936,0.0008990062814198092,10,5,10,11,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 11, 'n_estimators': 100}",0.6775322378947908,0.6409553825721275,0.6535950000246793,0.6670858963733979,0.7329453105810789,0.6744227654892149,0.03175609637426358,547,0.7120204028730213,0.7117371638616645,0.6984186319495371,0.7079776914747635,0.6855346636297736,0.703137710757752,0.010083800863068188
21,0.9897936820983887,0.061503543027242334,0.11859622001647949,0.0029976372960395974,10,5,10,11,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 11, 'n_estimators': 1000}",0.6803104374970956,0.6359400399516388,0.6506288540820162,0.6693772212344087,0.7332456774524501,0.6739004460435218,0.03336454245803886,556,0.713560006294107,0.7063355938535937,0.6989934379762986,0.707043353857292,0.6979259326603086,0.70477166492832,0.005746187348656209
22,0.16381936073303222,0.004008778965929638,0.019782447814941408,0.0007684304497105358,10,5,10,16,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 100}",0.6775322378947908,0.6409553825721275,0.6535950000246791,0.6670858963733977,0.732945310581079,0.6744227654892148,0.03175609637426366,548,0.7120204028730213,0.7117371638616645,0.6984186319495371,0.7079776914747635,0.6855346636297736,0.703137710757752,0.010083800863068188
23,0.9735854148864747,0.012477157802540486,0.11860527992248535,0.0033140426010499573,10,5,10,16,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 1000}",0.6803104374970956,0.6359400399516388,0.6506288540820162,0.6693772212344086,0.7332456774524501,0.6739004460435218,0.03336454245803887,556,0.713560006294107,0.7063355938535936,0.6989934379762986,0.707043353857292,0.6979259326603084,0.7047716649283199,0.005746187348656229
24,0.16826362609863282,0.0026603975129120693,0.01994037628173828,5.564283063560791e-05,10,5,10,21,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 21, 'n_estimators': 100}",0.6757932852317251,0.6367672290690175,0.6505915999433093,0.6639965272735722,0.7274805326583716,0.6709258348351991,0.031146212222498526,571,0.7133516561190938,0.7089777752258688,0.696893804077386,0.7016814347624345,0.6835589698653992,0.7008927280100364,0.010369816782239484
25,0.9535426139831543,0.008623273636862147,0.1165849208831787,0.003985535906917993,10,5,10,21,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 21, 'n_estimators': 1000}",0.6787173462718662,0.6348822011489388,0.6503468569057287,0.667499844655677,0.7322699424163512,0.6727432382797124,0.033291643635111105,567,0.7138160570511747,0.7053382474102955,0.6983660905727329,0.705877247719587,0.6951152217114537,0.7037025728930487,0.006510112862543931
26,0.1670203685760498,0.007126445974178872,0.02018575668334961,0.0003900034588807793,10,5,10,26,100,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 26, 'n_estimators': 100}",0.6733737481193267,0.6310581881271816,0.6457499629877483,0.6639834430574421,0.7314610143627079,0.6691252713308813,0.03442598052668757,597,0.7054756831368807,0.7023298383869162,0.6934764136339084,0.7038427948602071,0.6914857326971025,0.6993220925430028,0.00570842288626354
27,0.9604888439178467,0.017720424557047785,0.1177598476409912,0.00363817755311702,10,5,10,26,1000,"{'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 26, 'n_estimators': 1000}",0.6739730331430569,0.6343667235555307,0.6511401741567745,0.6689852292954079,0.7283509878959064,0.6713632296093353,0.03174203517902676,570,0.7078102707795604,0.7028570601838331,0.6961140483057383,0.7049640819744476,0.6909814070340436,0.7005453736555246,0.006144163245360039
